Unique MASCOT (mz),Difference (mz)
592.3154,0.0079661519
592.3154,0.0079661375
592.3154,0.0079658066
592.3154,0.0079647018
592.3154,0.0079576268
592.3154,0.0079508481
592.3154,0.0079483986
592.3154,0.007938199
592.3154,0.0079351375
592.3154,0.0079335976
592.3154,0.0079284616
592.3154,0.0079190755
592.3154,0.0079174224
592.3154,0.0079156839
592.3154,0.0079155882
592.3154,0.0079155859
592.3154,0.0079088812
592.3154,0.0079027141
592.3154,0.0079016462
592.3154,0.0078983374
592.3154,0.0078946794
592.3154,0.007889185
592.3154,0.007888691
592.3154,0.0078791468
592.3154,0.0078614079
592.3154,0.0078566614
592.3154,0.0078563424
592.3154,0.0078518992
592.3154,0.007851715
592.3154,0.007812887
592.3154,0.0078108933
592.3154,0.0078107287
592.3154,0.0078049188
592.3154,0.0077965013
592.3154,0.0077917294
592.3154,0.0077871113
592.3154,0.0077853836
592.3154,0.007779397
592.3154,0.0077777662
592.3154,0.0077753296
592.3154,0.0077748576
592.3154,0.0077725883
592.3154,0.0077705163
592.3154,0.0077697275
592.3154,0.0077681164
592.3154,0.0077603519
592.3154,0.0077598405
592.3154,0.0077481603
592.3154,0.0077407625
592.3154,0.0077325316
592.3154,0.0077307641
592.3154,0.007721811
592.3154,0.0077146701
592.3154,0.00770687
592.3154,0.0077068357
592.3154,0.007704714
592.3154,0.0077036962
592.3154,0.0077026647
592.3154,0.0076971226
592.3154,0.0076906265
592.3154,0.007688757
592.3154,0.0076883079
592.3154,0.0076858843
592.3154,0.0076805936
592.3154,0.0076797981
592.3154,0.0076734119
592.3154,0.007673178
592.3154,0.0076729508
592.3154,0.0076695328
592.3154,0.0076666417
592.3154,0.0076661368
592.3154,0.0076602464
592.3154,0.0076585742
592.3154,0.007657269
592.3154,0.0076565263
592.3154,0.0076563851
592.3154,0.0076520124
592.3154,0.0076503288
592.3154,0.0076401888
592.3154,0.0076292255
592.3154,0.0076275236
592.3154,0.0076274787
592.3154,0.007624786
592.3154,0.0076233407
592.3154,0.0076205036
592.3154,0.0076173288
592.3154,0.0076086154
592.3154,0.0075955601
592.3154,0.0075955279
592.3154,0.0075953208
592.3154,0.0075920515
592.3154,0.0075874329
592.3154,0.0075796029
592.3154,0.0075793857
592.3154,0.0075743765
592.3154,0.0075599286
592.3154,0.0075598664
592.3154,0.0075569773
592.3154,0.0075409209
592.3154,0.0075404061
592.3154,0.0075388243
592.3154,0.007537359
592.3154,0.0075358482
592.3154,0.0075322057
592.3154,0.0075303601
592.3154,0.0075262163
592.3154,0.0075219609
592.3154,0.0075206662
592.3154,0.0075138724
592.3154,0.0075123013
592.3154,0.0075061402
592.3154,0.0075051552
592.3154,0.0075015397
592.3154,0.0075001012
592.3154,0.0074905781
592.3154,0.0074807565
592.3154,0.0074779498
592.3154,0.0074774176
592.3154,0.0074716032
592.3154,0.0074658001
592.3154,0.0074637399
592.3154,0.0074629634
592.3154,0.0074608068
592.3154,0.0074564334
592.3154,0.0074525318
592.3154,0.0074497673
592.3154,0.0074343715
592.3154,0.0074336419
592.3154,0.0074155424
592.3154,0.0074040833
592.3154,0.0074018957
592.3154,0.0074010923
592.3154,0.0073988359
592.3154,0.0073963349
592.3154,0.0073920746
592.3154,0.0073870174
592.3154,0.0073862494
592.3154,0.0073862355
592.3154,0.0073813442
592.3154,0.0073754678
592.3154,0.0073748312
592.3154,0.007374082
592.3154,0.0073740069
592.3154,0.0073725422
592.3154,0.0073671785
592.3154,0.0073660761
592.3154,0.0073598121
592.3154,0.0073593884
592.3154,0.0073554327
592.3154,0.0073527529
592.3154,0.0073526384
592.3154,0.0073443046
592.3154,0.007341073
592.3154,0.0073406109
592.3154,0.0073337993
592.3154,0.0073336829
592.3154,0.0073331921
592.3154,0.0073319771
592.3154,0.0073317438
592.3154,0.0073317247
592.3154,0.0073305762
592.3154,0.0073212785
592.3154,0.0073205014
592.3154,0.0073129508
592.3154,0.0073059949
592.3154,0.0072986988
592.3154,0.0072862084
592.3154,0.0072829939
592.3154,0.0072757276
592.3154,0.0072728849
592.3154,0.0072693906
592.3154,0.0072664003
592.3154,0.007265617
592.3154,0.0072591399
592.3154,0.0072511581
592.3154,0.0072414168
592.3154,0.00724079
592.3154,0.0072334979
592.3154,0.0072240462
592.3154,0.0072211828
592.3154,0.0072207045
592.3154,0.0072189541
592.3154,0.0072066243
592.3154,0.007197158
592.3154,0.0071961325
592.3154,0.0071938965
592.3154,0.0071931686
592.3154,0.0071921381
592.3154,0.007188856
592.3154,0.0071888126
592.3154,0.0071869559
592.3154,0.0071850133
592.3154,0.0071804293
592.3154,0.0071799384
592.3154,0.0071778414
592.3154,0.0071759442
592.3154,0.0071600612
592.3154,0.0071583564
592.3154,0.007158129
592.3154,0.007152431
592.3154,0.0071507496
592.3154,0.0071415275
592.3154,0.0071394584
592.3154,0.0071373943
592.3154,0.0071320251
592.3154,0.0071292826
592.3154,0.0071234114
592.3154,0.0071209712
592.3154,0.0071172857
592.3154,0.007111393
592.3154,0.007110366
592.3154,0.0071090993
592.3154,0.0071066916
592.3154,0.007106283
592.3154,0.0071033104
592.3154,0.0071032584
592.3154,0.0070933099
592.3154,0.0070877886
592.3154,0.0070861788
592.3154,0.0070850731
592.3154,0.0070847213
592.3154,0.0070842538
592.3154,0.0070826427
592.3154,0.007081205
592.3154,0.007080208
592.3154,0.007073336
592.3154,0.0070688303
592.3154,0.0070634778
592.3154,0.0070624728
592.3154,0.0070599522
592.3154,0.0070581954
592.3154,0.0070560035
592.3154,0.0070536171
592.3154,0.0070418933
592.3154,0.0070405378
592.3154,0.0070402067
592.3154,0.0070387827
592.3154,0.0070374805
592.3154,0.0070366477
592.3154,0.0070350955
592.3154,0.0070348833
592.3154,0.0070323096
592.3154,0.0070319701
592.3154,0.0070286615
592.3154,0.0070277402
592.3154,0.0070209528
592.3154,0.0070207808
592.3154,0.0070190631
592.3154,0.0070058581
592.3154,0.0070039176
592.3154,0.0070019283
592.3154,0.0070007599
592.3154,0.0070006894
592.3154,0.0069967035
592.3154,0.0069959814
592.3154,0.0069925769
592.3154,0.0069855738
592.3154,0.0069833244
592.3154,0.00698197
592.3154,0.0069815681
592.3154,0.0069796768
592.3154,0.0069750419
592.3154,0.0069746909
592.3154,0.006967558
592.3154,0.0069631376
592.3154,0.0069597166
592.3154,0.0069594536
592.3154,0.0069503893
592.3154,0.0069450144
592.3154,0.0069386901
592.3154,0.0069377778
592.3154,0.0069373064
592.3154,0.0069372491
592.3154,0.0069359992
592.3154,0.0069344051
592.3154,0.0069341256
592.3154,0.0069276118
592.3154,0.006924998
592.3154,0.0069213822
592.3154,0.006911067
592.3154,0.0069083818
592.3154,0.0069061284
592.3154,0.0068897401
592.3154,0.0068891628
592.3154,0.0068838364
592.3154,0.0068807418
592.3154,0.0068704986
592.3154,0.0068663184
592.3154,0.006866019
592.3154,0.0068656096
592.3154,0.0068642313
592.3154,0.0068507217
592.3154,0.006850442
592.3154,0.0068480932
592.3154,0.0068463896
592.3154,0.0068430453
592.3154,0.0068413065
592.3154,0.0068252291
592.3154,0.0068247014
592.3154,0.006824672
592.3154,0.0068217277
592.3154,0.0068172821
592.3154,0.0068150885
592.3154,0.0068150138
592.3154,0.0068149288
592.3154,0.0068114224
592.3154,0.0068076527
592.3154,0.0068073951
592.3154,0.0068018221
592.3154,0.0067996833
592.3154,0.0067991354
592.3154,0.0067947292
592.3154,0.0067937928
592.3154,0.006793247
592.3154,0.0067867647
592.3154,0.0067861256
592.3154,0.0067767179
592.3154,0.0067726663
592.3154,0.0067711813
592.3154,0.0067650352
592.3154,0.0067606732
592.3154,0.0067543972
592.3154,0.006751341
592.3154,0.0067438136
592.3154,0.0067391539
592.3154,0.0067383643
592.3154,0.0067382465
592.3154,0.0067364456
592.3154,0.006736237
592.3154,0.006730443
592.3154,0.0067280956
592.3154,0.0067194922
592.3154,0.0067193769
592.3154,0.006715134
592.3154,0.006714636
592.3154,0.0067131194
592.3154,0.0067028836
592.3154,0.0066953178
592.3154,0.0066912316
592.3154,0.0066876056
592.3154,0.0066841848
592.3154,0.006682612
592.3154,0.0066798305
592.3154,0.0066795169
592.3154,0.0066631402
592.3154,0.0066617011
592.3154,0.0066569745
592.3154,0.0066476171
592.3154,0.006644694
592.3154,0.0066422654
592.3154,0.0066301871
592.3154,0.0066236707
592.3154,0.0066234643
592.3154,0.0066230411
592.3154,0.0066136088
592.3154,0.0066011763
592.3154,0.0065981846
592.3154,0.00659621
592.3154,0.0065932686
592.3154,0.0065918855
592.3154,0.00659139
592.3154,0.006589999
592.3154,0.0065898011
592.3154,0.006583362
592.3154,0.006576155
592.3154,0.0065738377
592.3154,0.0065641442
592.3154,0.0065622754
592.3154,0.0065557635
592.3154,0.0065534363
592.3154,0.0065481321
592.3154,0.0065467768
592.3154,0.006545564
592.3154,0.0065419536
592.3154,0.0065378129
592.3154,0.0065309598
592.3154,0.0065275609
592.3154,0.0065258898
592.3154,0.0065234698
592.3154,0.0065230573
592.3154,0.0065208805
592.3154,0.0065171215
592.3154,0.0065104263
592.3154,0.0065097258
592.3154,0.006505925
592.3154,0.0065043549
592.3154,0.0065023673
592.3154,0.0064957857
592.3154,0.0064926649
592.3154,0.0064901943
592.3154,0.0064900739
592.3154,0.0064882647
592.3154,0.0064827422
592.3154,0.0064826441
592.3154,0.0064692929
592.3154,0.0064638883
592.3154,0.0064620029
592.3154,0.0064616097
592.3154,0.0064540009
592.3154,0.0064535793
592.3154,0.0064466583
592.3154,0.0064464518
592.3154,0.0064370917
592.3154,0.0064367309
592.3154,0.0064233657
592.3154,0.0064132873
592.3154,0.0064077698
592.3154,0.0064022375
592.3154,0.006401759
592.3154,0.0063883876
592.3154,0.0063883759
592.3154,0.006382569
592.3154,0.0063806482
592.3154,0.0063769746
592.3154,0.0063697079
592.3154,0.0063636415
592.3154,0.0063627611
592.3154,0.0063559797
592.3154,0.0063487477
592.3154,0.006346192
592.3154,0.0063420162
592.3154,0.0063342441
592.3154,0.0063309259
592.3154,0.0063284396
592.3154,0.0063268712
592.3154,0.0063222988
592.3154,0.0063200621
592.3154,0.0063189113
592.3154,0.0062923046
592.3154,0.0062798991
592.3154,0.0062771769
592.3154,0.0062708682
592.3154,0.0062679489
592.3154,0.0062575965
592.3154,0.0062516224
592.3154,0.0062461357
592.3154,0.0062426251
592.3154,0.0062389891
592.3154,0.006238105
592.3154,0.0062364557
592.3154,0.0062317085
592.3154,0.0062292342
592.3154,0.0062206953
592.3154,0.0062191657
592.3154,0.0062131508
592.3154,0.0062061227
592.3154,0.006204341
592.3154,0.0062024789
592.3154,0.0061990524
592.3154,0.0061974594
592.3154,0.0061890672
592.3154,0.006187205
592.3154,0.0061854484
592.3154,0.0061799373
592.3154,0.0061793066
592.3154,0.0061784026
592.3154,0.0061717821
592.3154,0.0061681467
592.3154,0.006156183
592.3154,0.0061522366
592.3154,0.0061501747
592.3154,0.0061384863
592.3154,0.0061268664
592.3154,0.0061264864
592.3154,0.0061203984
592.3154,0.0061203586
592.3154,0.0061170539
592.3154,0.0061137794
592.3154,0.0061110388
592.3154,0.0061078819
592.3154,0.006103161
592.3154,0.0061016592
592.3154,0.0060998464
592.3154,0.0060830373
592.3154,0.006082726
592.3154,0.0060796647
592.3154,0.0060781322
592.3154,0.0060756593
592.3154,0.0060740894
592.3154,0.0060693583
592.3154,0.0060681978
592.3154,0.0060664379
592.3154,0.006053829
592.3154,0.0060445088
592.3154,0.0060275845
592.3154,0.0060216435
592.3154,0.0060189265
592.3154,0.0060162772
592.3154,0.0060141097
592.3154,0.0060053549
592.3154,0.006003217
592.3154,0.0059961354
592.3154,0.0059888911
592.3154,0.0059886792
592.3154,0.005971751
592.3154,0.0059715175
592.3154,0.0059620735
592.3154,0.0059615945
592.3154,0.0059534454
592.3154,0.0059529791
592.3154,0.0059509457
592.3154,0.005946909
592.3154,0.0059441753
592.3154,0.0059382854
592.3154,0.0059351544
592.3154,0.005914197
592.3154,0.0059132966
592.3154,0.0059077828
592.3154,0.0059057354
592.3154,0.0059057032
592.3154,0.0058859732
592.3154,0.0058796876
592.3154,0.0058776054
592.3154,0.0058742775
592.3154,0.0058690478
592.3154,0.0058680493
592.3154,0.0058649651
592.3154,0.0058636319
592.3154,0.0058634632
592.3154,0.0058617101
592.3154,0.0058590366
592.3154,0.0058549119
592.3154,0.0058453467
592.3154,0.0058413669
592.3154,0.0058412309
592.3154,0.0058396975
592.3154,0.0058354845
592.3154,0.0058346609
592.3154,0.0058337005
592.3154,0.005807673
592.3154,0.0057946324
592.3154,0.0057910954
592.3154,0.005787274
592.3154,0.0057857918
592.3154,0.0057748147
592.3154,0.0057739213
592.3154,0.0057724589
592.3154,0.005764706
592.3154,0.0057646714
592.3154,0.0057642904
592.3154,0.0057592276
592.3154,0.0057583674
592.3154,0.0057557696
592.3154,0.0057495382
592.3154,0.0057366388
592.3154,0.0057288975
592.3154,0.0057265718
592.3154,0.0057207357
592.3154,0.0057099504
592.3154,0.005707643
592.3154,0.0057035779
592.3154,0.0057015094
592.3154,0.0056795118
592.3154,0.0056694481
592.3154,0.005669125
592.3154,0.0056651873
592.3154,0.0056482069
592.3154,0.0056462396
592.3154,0.0056407673
592.3154,0.005637061
592.3154,0.0056368218
592.3154,0.0056207885
592.3154,0.0056073568
592.3154,0.0055843018
592.3154,0.005582186
592.3154,0.0055806402
592.3154,0.0055692663
592.3154,0.0055678976
592.3154,0.0055669612
592.3154,0.0055554031
592.3154,0.0055552763
592.3154,0.0055542524
592.3154,0.0055516887
592.3154,0.0055434412
592.3154,0.0055343618
592.3154,0.0055302411
592.3154,0.0055263072
592.3154,0.0055125338
592.3154,0.0054889876
592.3154,0.005485382
592.3154,0.0054796107
592.3154,0.0054686771
592.3154,0.0054544358
592.3154,0.0054540863
592.3154,0.0054482222
592.3154,0.0054451917
592.3154,0.0054344767
592.3154,0.0054317692
592.3154,0.0054221859
592.3154,0.0054097485
592.3154,0.0054091978
592.3154,0.0054043824
592.3154,0.0054033996
592.3154,0.0053720981
592.3154,0.0053694023
592.3154,0.0053535427
592.3154,0.0053532719
592.3154,0.0053338021
592.3154,0.0053277539
592.3154,0.0053142691
592.3154,0.0053092722
592.3154,0.0053019857
592.3154,0.0052968419
592.3154,0.005293786
592.3154,0.0052770954
592.3154,0.005260043
592.3154,0.0052511491
592.3154,0.0052472009
592.3154,0.0052471322
592.3154,0.0052393828
592.3154,0.0052344427
592.3154,0.0052299555
592.3154,0.0052240091
592.3154,0.0052200916
592.3154,0.0052183072
592.3154,0.0052182005
592.3154,0.0052090767
592.3154,0.0051931772
592.3154,0.0051877497
592.3154,0.0051415048
592.3154,0.0051375305
592.3154,0.0051294033
592.3154,0.0051250779
592.3154,0.0051235182
592.3154,0.0051192337
592.3154,0.0051134611
592.3154,0.0051080676
592.3154,0.0051045846
592.3154,0.0051032205
592.3154,0.0051024368
592.3154,0.0050998041
592.3154,0.005095774
592.3154,0.0050808777
592.3154,0.0050753119
592.3154,0.0050691859
592.3154,0.0050685605
592.3154,0.0050617494
592.3154,0.0050590931
592.3154,0.0050541919
592.3154,0.0050482825
592.3154,0.0050421279
592.3154,0.0050375561
592.3154,0.0050254758
592.3154,0.0050192706
592.3154,0.005017462
592.3154,0.0050115016
592.3154,0.0050044494
592.3154,0.0049972803
592.3154,0.0049946223
592.3154,0.0049766521
592.3154,0.0049704997
592.3154,0.004966987
592.3154,0.0049640155
592.3154,0.0049543849
592.3154,0.0049424215
592.3154,0.0049363627
592.3154,0.0049357809
592.3154,0.0049333069
592.3154,0.0049310416
592.3154,0.0049297131
592.3154,0.0049179321
592.3154,0.0049025594
592.3154,0.0049012314
592.3154,0.0049007226
592.3154,0.0048927727
592.3154,0.0048875075
592.3154,0.0048842847
592.3154,0.0048683298
592.3154,0.0048667776
592.3154,0.004860902
592.3154,0.004859139
592.3154,0.0048486468
592.3154,0.0048468084
592.3154,0.0048460822
592.3154,0.0048450347
592.3154,0.0048388355
592.3154,0.0048312597
592.3154,0.0048235775
592.3154,0.0048224086
592.3154,0.004819504
592.3154,0.0048168833
592.3154,0.0048082223
592.3154,0.0047896895
592.3154,0.004783449
592.3154,0.0047695498
592.3154,0.0047675164
592.3154,0.0047649371
592.3154,0.0047643871
592.3154,0.0047521875
592.3154,0.0047417029
592.3154,0.0047308334
592.3154,0.0047303688
592.3154,0.0047251634
592.3154,0.0047018234
592.3154,0.0046922035
592.3154,0.0046914723
592.3154,0.0046899914
592.3154,0.0046870012
592.3154,0.0046833728
592.3154,0.0046795934
592.3154,0.0046756091
592.3154,0.0046749169
592.3154,0.0046620903
592.3154,0.0046617047
592.3154,0.0046600248
592.3154,0.0046465501
592.3154,0.0046372231
592.3154,0.0046182868
592.3154,0.0046165626
592.3154,0.004604533
592.3154,0.0046033429
592.3154,0.004593583
592.3154,0.0045880797
592.3154,0.0045867194
592.3154,0.0045624208
592.3154,0.0045553055
592.3154,0.0045480806
592.3154,0.0045338626
592.3154,0.0045166336
592.3154,0.0045127054
592.3154,0.0044780186
592.3154,0.0044466237
592.3154,0.0044403388
592.3154,0.0044369863
592.3154,0.004423941
592.3154,0.0044232388
592.3154,0.0044082404
592.3154,0.0043948779
592.3154,0.0043698642
592.3154,0.0043692436
592.3154,0.0043409361
592.3154,0.0043132054
592.3154,0.0042615179
592.3154,0.0042456707
592.3154,0.0042304646
592.3154,0.0042217071
592.3154,0.0042148011
592.3154,0.0041964667
592.3154,0.0041939326
592.3154,0.0041902126
592.3154,0.0041803691
592.3154,0.0041786445
592.3154,0.0041769545
592.3154,0.0041627559
592.3154,0.0041465396
592.3154,0.0041459835
592.3154,0.0041373
592.3154,0.0040903549
592.3154,0.0040235528
592.3154,0.0040133943
592.3154,0.0039310573
592.3154,0.0039064604
592.3154,0.0039028128
592.3154,0.0038950744
592.3154,0.0038862966
592.3154,0.0038709261
592.3154,0.0038312959
592.3154,0.0038119661
592.3154,0.0038020076
592.3154,0.0037868957
592.3154,0.0037830761
592.3154,0.0037692365
592.3154,0.003767698
592.3154,0.0037571636
592.3154,0.0037552317
592.3154,0.0037411068
592.3154,0.0037261203
592.3154,0.0037223958
592.3154,0.0037134119
592.3154,0.003705548
592.3154,0.0036970923
592.3154,0.0036946378
592.3154,0.0036853346
592.3154,0.0036770503
592.3154,0.0036752365
592.3154,0.0036683707
592.3154,0.0036597147
592.3154,0.0036478041
592.3154,0.0036415031
592.3154,0.0036351091
592.3154,0.0036025802
592.3154,0.0035773583
592.3154,0.0035441173
592.3154,0.0035358986
592.3154,0.0035189387
592.3154,0.0035143458
592.3154,0.0034862753
592.3154,0.0034541125
592.3154,0.0034312991
592.3154,0.0034304314
592.3154,0.0034303696
592.3154,0.0034208315
592.3154,0.0034129756
592.3154,0.0034096461
592.3154,0.0034021491
592.3154,0.0033868727
592.3154,0.0033749095
592.3154,0.0033515119
592.3154,0.0033045698
592.3154,0.0032869562
592.3154,0.0032769691
592.3154,0.0032243219
592.3154,0.003221463
592.3154,0.0032212272
592.3154,0.0031987078
592.3154,0.0031967707
592.3154,0.0031330533
592.3154,0.0031330242
592.3154,0.0031116151
592.3154,0.0031001042
592.3154,0.0030951584
592.3154,0.0030454772
592.3154,0.003039381
592.3154,0.0030060387
592.3154,0.0030041969
592.3154,0.0030015409
592.3154,0.0029755255
592.3154,0.0029696065
592.3154,0.0029663662
592.3154,0.0029546485
592.3154,0.0029411451
592.3154,0.0029139222
592.3154,0.0028536903
592.3154,0.0028350269
592.3154,0.0028085785
592.3154,0.0028058356
592.3154,0.0027966343
592.3154,0.0027896872
592.3154,0.0027730553
592.3154,0.0027334516
592.3154,0.0027218462
592.3154,0.0027176129
592.3154,0.0026870799
592.3154,0.0026817047
592.3154,0.0026669168
592.3154,0.0026411358
592.3154,0.002641042
592.3154,0.0026395031
592.3154,0.0026323279
592.3154,0.0025691359
592.3154,0.0025225151
592.3154,0.0025177002
592.3154,0.0025040185
592.3154,0.0024908788
592.3154,0.002487121
592.3154,0.0024790996
592.3154,0.0024641664
592.3154,0.0024454511
592.3154,0.0024179621
592.3154,0.0023576906
592.3154,0.0023540677
592.3154,0.0022874678
592.3154,0.002264229
592.3154,0.0022638514
592.3154,0.0022424497
592.3154,0.0022371743
592.3154,0.0022363375
592.3154,0.0022261248
592.3154,0.0021995313
592.3154,0.0021375852
592.3154,0.0021343071
592.3154,0.0021117372
592.3154,0.0020946603
592.3154,0.0020843468
592.3154,0.0020625688
592.3154,0.0020469168
592.3154,0.0020053435
592.3154,0.0019938091
592.3154,0.0019758274
592.3154,0.0019650418
592.3154,0.001955884
592.3154,0.001954983
592.3154,0.0018455903
592.3154,0.001799125
592.3154,0.0017793838
592.3154,0.0017450821
592.3154,0.001690746
592.3154,0.0016766088
592.3154,0.0016702672
592.3154,0.0016422143
592.3154,0.0016264213
592.3154,0.0015895004
592.3154,0.0015218796
592.3154,0.0015078495
592.3154,0.0014877041
592.3154,0.0014779186
592.3154,0.0014748363
