Unique MASCOT RT (mins),Difference RT (mins)
5.2784,-0.093067
5.2784,-0.07425
5.2784,-0.09725
5.2784,-0.090967
5.2784,-0.070067
5.2784,-0.088883
5.2784,-0.067983
5.2784,-0.061717
5.2784,-0.0638
5.2784,0.0219
5.2784,0.034433
5.2784,-0.057533
5.2784,-0.059617
5.2784,-0.065883
5.2784,-0.05335
5.2784,-0.0429
5.2784,-0.055433
5.2784,-0.049167
5.2784,0.03235
5.2784,-0.047083
5.2784,-0.051267
5.2784,0.03025
5.2784,-0.040817
5.2784,-0.044983
5.2784,-0.03245
5.2784,-0.038717
5.2784,0.0198
5.2784,-0.034533
5.2784,-0.036633
5.2784,0.028167
5.2784,-0.03035
5.2784,0.017717
5.2784,-0.026183
5.2784,-0.028267
5.2784,0.026083
5.2784,0.015617
5.2784,-0.017817
5.2784,-0.024083
5.2784,-0.015733
5.2784,0.013533
5.2784,0.023983
5.2784,-0.013633
5.2784,-0.01155
5.2784,-0.0073667
5.2784,-0.022
5.2784,0.0030833
5.2784,0.0072667
5.2784,-0.0199
5.2784,-0.0031833
5.2784,0.00935
5.2784,-0.00945
5.2784,-0.0011
5.2784,-0.0052833
5.2784,0.01145
5.2784,0.0051667
5.2784,0.001
5.2893,-0.098917
5.2893,-0.075933
5.2893,-0.09265
5.2893,-0.073833
5.2893,-0.07175
5.2893,-0.096833
5.2893,-0.088467
5.2893,-0.06965
5.2893,-0.067567
5.2893,-0.065467
5.2893,-0.094733
5.2893,-0.084283
5.2893,-0.0613
5.2893,-0.09055
5.2893,-0.0822
5.2893,-0.063383
5.2893,-0.086383
5.2893,-0.0801
5.2893,-0.0592
5.2893,-0.078017
5.2893,-0.057117
5.2893,-0.05085
5.2893,-0.052933
5.2893,0.032767
5.2893,0.0453
5.2893,-0.046667
5.2893,-0.04875
5.2893,-0.055017
5.2893,-0.042483
5.2893,-0.032033
5.2893,-0.044567
5.2893,-0.0383
5.2893,0.043217
5.2893,-0.036217
5.2893,-0.0404
5.2893,0.041117
5.2893,-0.02995
5.2893,-0.034117
5.2893,-0.021583
5.2893,-0.02785
5.2893,0.030667
5.2893,-0.023667
5.2893,-0.025767
5.2893,0.039033
5.2893,-0.019483
5.2893,0.028583
5.2893,-0.015317
5.2893,-0.0174
5.2893,0.03695
5.2893,0.026483
5.2893,-0.00695
5.2893,-0.013217
5.2893,-0.0048667
5.2893,0.0244
5.2893,0.03485
5.2893,-0.0027667
5.2893,-0.00068333
5.2893,0.0035
5.2893,-0.011133
5.2893,0.01395
5.2893,0.018133
5.2893,-0.0090333
5.2893,0.0076833
5.2893,0.020217
5.2893,0.0014167
5.2893,0.0097667
5.2893,0.0055833
5.2893,0.022317
5.2893,0.016033
5.2893,0.011867
5.3003,-0.0879
5.3003,-0.096267
5.3003,-0.064917
5.3003,-0.09835
5.3003,-0.089983
5.3003,-0.094167
5.3003,-0.081633
5.3003,-0.062817
5.3003,-0.060733
5.3003,-0.085817
5.3003,-0.092083
5.3003,-0.07745
5.3003,-0.058633
5.3003,-0.05655
5.3003,-0.05445
5.3003,-0.083717
5.3003,-0.073267
5.3003,-0.050283
5.3003,-0.079533
5.3003,-0.071183
5.3003,-0.052367
5.3003,-0.075367
5.3003,-0.069083
5.3003,-0.048183
5.3003,-0.067
5.3003,-0.0461
5.3003,-0.039833
5.3003,-0.041917
5.3003,0.043783
5.3003,0.056317
5.3003,-0.03565
5.3003,-0.037733
5.3003,-0.044
5.3003,-0.031467
5.3003,-0.021017
5.3003,-0.03355
5.3003,-0.027283
5.3003,0.054233
5.3003,-0.0252
5.3003,-0.029383
5.3003,0.052133
5.3003,-0.018933
5.3003,-0.0231
5.3003,-0.010567
5.3003,-0.016833
5.3003,0.041683
5.3003,-0.01265
5.3003,-0.01475
5.3003,0.05005
5.3003,-0.0084667
5.3003,0.0396
5.3003,-0.0043
5.3003,-0.0063833
5.3003,0.047967
5.3003,0.0375
5.3003,0.0040667
5.3003,-0.0022
5.3003,0.00615
5.3003,0.035417
5.3003,0.045867
5.3003,0.00825
5.3003,0.010333
5.3003,0.014517
5.3003,-0.00011667
5.3003,0.024967
5.3003,0.02915
5.3003,0.0019833
5.3003,0.0187
5.3003,0.031233
5.3003,0.012433
5.3003,0.020783
5.3003,0.0166
5.3003,0.033333
5.3003,0.02705
5.3003,0.022883
4.1786,0.06335
4.1786,0.065433
4.1786,0.0445
4.1786,-0.060017
4.1786,0.0738
4.1786,-0.037017
4.1786,0.077983
4.1786,0.096783
4.1786,0.019417
4.1786,0.0047833
4.1786,-0.0056667
4.1786,0.040317
4.1786,-0.055833
4.1786,0.0006
4.1786,0.092617
4.1786,-0.043283
4.1786,-0.026567
4.1786,-0.057917
4.1786,0.08215
4.1786,0.0424
4.1786,0.046583
4.1786,-0.07255
4.1786,0.075883
4.1786,-0.0642
4.1786,-0.05165
4.1786,-0.047467
4.1786,-0.09555
4.1786,-0.0851
4.1786,0.029867
4.1786,0.061217
4.1786,0.086333
4.1786,0.0027
4.1786,0.0068667
4.1786,0.069617
4.1786,-0.00985
4.1786,-0.0203
4.1786,-0.0035833
4.1786,0.03405
4.1786,-0.022383
4.1786,0.050767
4.1786,0.057033
4.1786,-0.03075
4.1786,-0.09345
4.1786,0.0717
4.1786,-0.068367
4.1786,-0.076733
4.1786,-0.016117
4.1786,0.067533
4.1786,0.059133
4.1786,0.01315
4.1786,-0.00775
4.1786,0.036133
4.1786,-0.080917
4.1786,0.048683
4.1786,-0.078817
4.1786,-0.083
4.1786,0.01105
4.1786,0.0089667
4.1786,-0.011933
4.1786,0.08425
4.1786,0.080067
4.1786,-0.045383
4.1786,-0.097633
4.1786,-0.018217
4.1786,-0.039117
4.1786,0.015233
4.1786,-0.066283
4.1786,0.0215
4.1786,-0.053733
4.1786,0.017317
4.1786,0.03195
4.1786,0.038233
4.1786,-0.0412
4.1786,-0.032833
4.1786,0.088433
4.1786,-0.049567
4.1786,-0.0621
4.1786,-0.070467
4.1786,-0.014033
4.1786,0.090517
4.1786,-0.07465
4.1786,0.027767
4.1786,0.05495
4.1786,0.098883
4.1786,-0.0014833
4.1786,-0.034933
4.1786,0.0236
4.1786,-0.087183
4.1786,-0.024483
4.1786,-0.028667
4.1786,0.0947
4.1786,0.05285
4.1786,-0.091367
4.1786,-0.099717
4.1786,-0.089267
4.1786,0.025683
4.1874,0.07215
4.1874,0.074233
4.1874,0.0533
4.1874,-0.051217
4.1874,0.0826
4.1874,-0.028217
4.1874,0.086783
4.1874,0.028217
4.1874,0.013583
4.1874,0.0031333
4.1874,0.049117
4.1874,-0.047033
4.1874,0.0094
4.1874,-0.034483
4.1874,-0.017767
4.1874,-0.049117
4.1874,0.09095
4.1874,0.0512
4.1874,0.055383
4.1874,-0.06375
4.1874,0.084683
4.1874,-0.0554
4.1874,-0.04285
4.1874,-0.038667
4.1874,-0.08675
4.1874,-0.0763
4.1874,0.038667
4.1874,0.070017
4.1874,0.095133
4.1874,0.0115
4.1874,0.015667
4.1874,0.078417
4.1874,-0.00105
4.1874,-0.0115
4.1874,0.0052167
4.1874,0.04285
4.1874,-0.013583
4.1874,0.059567
4.1874,0.065833
4.1874,-0.02195
4.1874,-0.08465
4.1874,0.0805
4.1874,-0.059567
4.1874,-0.067933
4.1874,-0.0073167
4.1874,0.076333
4.1874,0.067933
4.1874,0.02195
4.1874,0.00105
4.1874,0.044933
4.1874,-0.072117
4.1874,0.057483
4.1874,-0.070017
4.1874,-0.0742
4.1874,0.01985
4.1874,0.017767
4.1874,-0.0031333
4.1874,0.09305
4.1874,0.088867
4.1874,-0.036583
4.1874,-0.088833
4.1874,-0.0094167
4.1874,-0.030317
4.1874,0.024033
4.1874,-0.057483
4.1874,0.0303
4.1874,-0.044933
4.1874,0.026117
4.1874,0.04075
4.1874,0.047033
4.1874,-0.0324
4.1874,-0.024033
4.1874,0.097233
4.1874,-0.040767
4.1874,-0.0533
4.1874,-0.061667
4.1874,-0.0052333
4.1874,0.099317
4.1874,-0.0972
4.1874,-0.099283
4.1874,-0.06585
4.1874,0.036567
4.1874,0.06375
4.1874,0.0073167
4.1874,-0.093017
4.1874,-0.026133
4.1874,0.0324
4.1874,-0.078383
4.1874,-0.015683
4.1874,-0.019867
4.1874,-0.0951
4.1874,0.06165
4.1874,-0.082567
4.1874,-0.090917
4.1874,-0.080467
4.1874,0.034483
4.2921,0.053517
4.2921,0.076517
4.2921,0.0577
4.2921,-0.019633
4.2921,-0.042633
4.2921,0.07025
4.2921,0.086967
4.2921,-0.044717
4.2921,0.055617
4.2921,-0.034267
4.2921,-0.021717
4.2921,-0.040533
4.2921,0.040983
4.2921,-0.032167
4.2921,0.049333
4.2921,0.061883
4.2921,-0.023817
4.2921,-0.028
4.2921,0.066067
4.2921,0.017983
4.2921,0.028433
4.2921,-0.00081667
4.2921,-0.063533
4.2921,0.093233
4.2921,-0.065617
4.2921,0.09115
4.2921,-0.0468
4.2921,0.082783
4.2921,0.020083
4.2921,0.045167
4.2921,0.0368
4.2921,0.097417
4.2921,0.032617
4.2921,-0.03635
4.2921,0.034717
4.2921,0.030533
4.2921,-0.050983
4.2921,0.06815
4.2921,0.0159
4.2921,-0.0071
4.2921,-0.055167
4.2921,0.095317
4.2921,-0.0489
4.2921,-0.061433
4.2921,0.074417
4.2921,-0.053083
4.2921,0.04725
4.2921,0.0598
4.2921,0.072333
4.2921,-0.0259
4.2921,0.0807
4.2921,-0.0029167
4.2921,-0.01545
4.2921,0.063967
4.2921,0.051433
4.2921,0.043067
4.2921,-0.005
4.2921,0.0995
4.2921,-0.030083
4.2921,0.0075333
4.2921,0.00545
4.2921,0.00335
4.2921,-0.01755
4.2921,-0.05935
4.2921,-0.071883
4.2921,0.038883
4.2921,-0.011267
4.2921,-0.013367
4.2921,-0.03845
4.2921,0.011717
4.2921,-0.0677
4.2921,0.0786
4.2921,0.02635
4.2921,0.08905
4.2921,0.084867
4.2921,0.0012667
4.2921,-0.05725
4.2921,0.0096333
4.2921,0.022167
4.2921,-0.0091833
4.2921,-0.0698
4.2921,-0.073983
4.2921,-0.07815
4.2921,0.013817
4.2921,0.024267
4.2921,-0.08025
4.2921,-0.076067
4.2921,-0.084433
4.2921,-0.094883
4.2921,-0.099067
4.2921,-0.092783
4.2921,-0.088617
4.2921,-0.096967
4.2921,-0.082333
4.2921,-0.0907
4.2921,-0.086517
4.3127,0.07415
4.3127,0.09715
4.3127,0.078333
4.3127,0.001
4.3127,-0.022
4.3127,0.090883
4.3127,-0.024083
4.3127,0.07625
4.3127,-0.013633
4.3127,-0.0010833
4.3127,-0.0199
4.3127,0.061617
4.3127,-0.011533
4.3127,0.069967
4.3127,0.082517
4.3127,-0.0031833
4.3127,-0.0073667
4.3127,0.0867
4.3127,0.038617
4.3127,0.049067
4.3127,0.019817
4.3127,-0.0429
4.3127,-0.044983
4.3127,-0.026167
4.3127,-0.097233
4.3127,0.040717
4.3127,0.0658
4.3127,0.057433
4.3127,0.05325
4.3127,-0.015717
4.3127,0.05535
4.3127,0.051167
4.3127,-0.03035
4.3127,0.088783
4.3127,0.036533
4.3127,0.013533
4.3127,-0.034533
4.3127,-0.028267
4.3127,-0.0408
4.3127,0.09505
4.3127,-0.03245
4.3127,0.067883
4.3127,0.080433
4.3127,0.092967
4.3127,-0.0052667
4.3127,0.017717
4.3127,0.0051833
4.3127,-0.088883
4.3127,0.0846
4.3127,0.072067
4.3127,0.0637
4.3127,0.015633
4.3127,-0.00945
4.3127,0.028167
4.3127,0.026083
4.3127,0.023983
4.3127,0.0030833
4.3127,-0.038717
4.3127,-0.05125
4.3127,0.059517
4.3127,0.0093667
4.3127,0.0072667
4.3127,-0.017817
4.3127,0.03235
4.3127,-0.047067
4.3127,0.099233
4.3127,0.046983
4.3127,-0.099333
4.3127,-0.090967
4.3127,0.0219
4.3127,-0.036617
4.3127,0.030267
4.3127,0.0428
4.3127,0.01145
4.3127,-0.049167
4.3127,-0.05335
4.3127,-0.057517
4.3127,0.03445
4.3127,-0.09515
4.3127,-0.086783
4.3127,0.0449
4.3127,-0.0826
4.3127,-0.059617
4.3127,-0.0847
4.3127,-0.055433
4.3127,-0.09305
4.3127,-0.0638
4.3127,-0.07425
4.3127,-0.078433
4.3127,-0.07215
4.3127,-0.067983
4.3127,-0.076333
4.3127,-0.0617
4.3127,-0.080517
4.3127,-0.070067
4.3127,-0.065883
4.5451,0.0327
4.5451,0.047333
4.5451,0.06405
4.5451,0.04315
4.5451,0.04105
4.5451,0.068233
4.5451,0.070317
4.5451,0.059867
4.5451,0.055683
4.5451,0.087033
4.5451,0.038967
4.5451,0.089133
4.5451,0.049417
4.5451,0.080767
4.5451,-0.0948
4.5451,0.078683
4.5451,0.0515
4.5451,0.082867
4.5451,0.045233
4.5451,0.0724
4.5451,-0.098983
4.5451,0.066133
4.5451,0.034783
4.5451,-0.080167
4.5451,0.093317
4.5451,-0.076
4.5451,-0.057183
4.5451,-0.059267
4.5451,0.08495
4.5451,-0.071817
4.5451,-0.048817
4.5451,-0.092717
4.5451,-0.069717
4.5451,0.0306
4.5451,0.0954
4.5451,-0.04255
4.5451,-0.088533
4.5451,0.097483
4.5451,-0.0070167
4.5451,-0.055083
4.5451,-0.078083
4.5451,0.0745
4.5451,-0.053
4.5451,-0.08435
4.5451,-0.06555
4.5451,-0.0091
4.5451,-0.046733
4.5451,-0.050917
4.5451,-0.0969
4.5451,0.02015
4.5451,0.018067
4.5451,-0.0112
4.5451,-0.034183
4.5451,-0.067633
4.5451,0.013883
4.5451,0.0034333
4.5451,-0.06345
4.5451,-0.0049333
4.5451,-0.08645
4.5451,-0.013283
4.5451,0.02225
4.5451,-0.036283
4.5451,-0.044633
4.5451,-0.061367
4.5451,-0.0739
4.5451,0.0076167
4.5451,-0.019567
4.5451,0.028517
4.5451,-0.017467
4.5451,0.076583
4.5451,-0.0028333
4.5451,0.026417
4.5451,0.0118
4.5451,0.0097
4.5451,-0.090617
4.5451,-0.02165
4.5451,-0.082267
4.5451,-0.00075
4.5451,0.00135
4.5451,-0.027917
4.5451,-0.030017
4.5451,0.0055167
4.5451,-0.0321
4.5451,-0.015383
4.5451,0.099583
4.5451,-0.038367
4.5451,0.015967
4.5451,-0.040467
4.5451,-0.023733
4.5451,-0.025833
4.5535,0.041133
4.5535,0.055767
4.5535,0.072483
4.5535,0.051583
4.5535,0.049483
4.5535,0.076667
4.5535,0.07875
4.5535,0.0683
4.5535,-0.094733
4.5535,0.064117
4.5535,0.095467
4.5535,0.0474
4.5535,0.097567
4.5535,0.05785
4.5535,0.0892
4.5535,-0.086367
4.5535,-0.096817
4.5535,0.087117
4.5535,0.059933
4.5535,-0.092633
4.5535,0.0913
4.5535,0.053667
4.5535,0.080833
4.5535,-0.09055
4.5535,0.074567
4.5535,0.043217
4.5535,-0.071733
4.5535,-0.067567
4.5535,-0.04875
4.5535,-0.050833
4.5535,-0.098917
4.5535,0.093383
4.5535,-0.063383
4.5535,-0.040383
4.5535,-0.084283
4.5535,-0.061283
4.5535,0.039033
4.5535,-0.034117
4.5535,-0.0801
4.5535,0.0014167
4.5535,-0.04665
4.5535,-0.06965
4.5535,0.082933
4.5535,-0.044567
4.5535,-0.075917
4.5535,-0.057117
4.5535,-0.00066667
4.5535,-0.0383
4.5535,-0.042483
4.5535,-0.088467
4.5535,0.028583
4.5535,0.0265
4.5535,-0.0027667
4.5535,-0.02575
4.5535,-0.0592
4.5535,0.022317
4.5535,0.011867
4.5535,-0.055017
4.5535,0.0035
4.5535,-0.078017
4.5535,-0.00485
4.5535,0.030683
4.5535,-0.02785
4.5535,-0.0362
4.5535,-0.052933
4.5535,-0.065467
4.5535,0.01605
4.5535,-0.011133
4.5535,0.03695
4.5535,-0.0090333
4.5535,0.085017
4.5535,0.0056
4.5535,0.03485
4.5535,0.020233
4.5535,0.018133
4.5535,-0.082183
4.5535,-0.013217
4.5535,-0.073833
4.5535,0.0076833
4.5535,0.0097833
4.5535,-0.019483
4.5535,-0.021583
4.5535,0.01395
4.5535,-0.023667
4.5535,-0.00695
4.5535,-0.029933
4.5535,0.0244
4.5535,-0.032033
4.5535,-0.0153
4.5535,-0.0174
4.7058,0.057567
4.7058,0.065933
4.7058,0.055483
4.7058,0.059667
4.7058,0.06175
4.7058,0.080567
4.7058,0.084733
4.7058,0.053383
4.7058,0.088917
4.7058,0.045033
4.7058,0.0492
4.7058,0.068017
4.7058,0.042933
4.7058,0.091017
4.7058,0.0722
4.7058,0.032483
4.7058,0.08265
4.7058,0.076383
4.7058,0.095183
4.7058,0.026217
4.7058,0.063833
4.7058,0.0931
4.7058,0.097283
4.7058,0.074283
4.7058,0.015767
4.7058,0.099367
4.7058,0.0283
4.7058,0.0513
4.7058,0.086833
4.7058,0.01785
4.7058,0.070117
4.7058,0.078467
4.7058,0.0011333
4.7058,0.036667
4.7058,0.0095
4.7058,0.0074
4.7058,0.0053167
4.7058,-0.00095
4.7058,0.047117
4.7058,0.013683
4.7058,0.022033
4.7058,-0.0051333
4.7058,0.024133
4.7058,0.03875
4.7058,-0.0093167
4.7058,0.04085
4.7058,0.0032167
4.7058,-0.0072333
4.7058,-0.00305
4.7058,0.011583
4.7058,-0.0114
4.7058,0.0304
4.7058,0.034583
4.7058,0.01995
4.7058,-0.099233
4.7058,-0.0135
4.7058,-0.015583
4.7058,-0.09715
4.7058,-0.017683
4.7058,-0.09505
4.7058,-0.019767
4.7058,-0.092967
4.7058,-0.088783
4.7058,-0.090867
4.7058,-0.02185
4.7058,-0.086683
4.7058,-0.02395
4.7058,-0.082517
4.7058,-0.0846
4.7058,-0.074117
4.7058,-0.026033
4.7058,-0.030217
4.7058,-0.028133
4.7058,-0.080417
4.7058,-0.0762
4.7058,-0.078333
4.7058,-0.0323
4.7058,-0.036483
4.7058,-0.0344
4.7058,-0.038583
4.7058,-0.042767
4.7058,-0.069933
4.7058,-0.072017
4.7058,-0.067833
4.7058,-0.051117
4.7058,-0.0553
4.7058,-0.06575
4.7058,-0.053217
4.7058,-0.061567
4.7058,-0.063667
4.7058,-0.040667
4.7058,-0.04485
4.7058,-0.057383
4.7058,-0.049033
4.7058,-0.046933
4.7058,-0.059483
4.7141,0.0659
4.7141,0.074267
4.7141,0.063817
4.7141,0.068
4.7141,0.070083
4.7141,0.0889
4.7141,0.093067
4.7141,0.061717
4.7141,0.09725
4.7141,0.053367
4.7141,0.057533
4.7141,0.07635
4.7141,0.051267
4.7141,0.09935
4.7141,0.080533
4.7141,0.040817
4.7141,0.090983
4.7141,0.084717
4.7141,0.03455
4.7141,0.072167
4.7141,0.082617
4.7141,0.0241
4.7141,0.036633
4.7141,0.059633
4.7141,0.095167
4.7141,0.026183
4.7141,0.07845
4.7141,0.0868
4.7141,0.0094667
4.7141,0.045
4.7141,0.017833
4.7141,0.015733
4.7141,0.01365
4.7141,0.0073833
4.7141,0.05545
4.7141,0.022017
4.7141,0.030367
4.7141,0.0032
4.7141,-0.099267
4.7141,0.032467
4.7141,0.047083
4.7141,-0.00098333
4.7141,0.049183
4.7141,0.01155
4.7141,0.0011
4.7141,0.0052833
4.7141,0.019917
4.7141,-0.0030667
4.7141,0.038733
4.7141,-0.095083
4.7141,-0.097167
4.7141,0.042917
4.7141,0.028283
4.7141,-0.092983
4.7141,-0.0909
4.7141,-0.0051667
4.7141,-0.00725
4.7141,-0.088817
4.7141,-0.00935
4.7141,-0.086717
4.7141,-0.011433
4.7141,-0.084633
4.7141,-0.08045
4.7141,-0.082533
4.7141,-0.013517
4.7141,-0.07835
4.7141,-0.015617
4.7141,-0.074183
4.7141,-0.076267
4.7141,-0.065783
4.7141,-0.0177
4.7141,-0.021883
4.7141,-0.0198
4.7141,-0.072083
4.7141,-0.067867
4.7141,-0.07
4.7141,-0.023967
4.7141,-0.02815
4.7141,-0.026067
4.7141,-0.03025
4.7141,-0.034433
4.7141,-0.0616
4.7141,-0.063683
4.7141,-0.0595
4.7141,-0.042783
4.7141,-0.046967
4.7141,-0.057417
4.7141,-0.044883
4.7141,-0.053233
4.7141,-0.055333
4.7141,-0.032333
4.7141,-0.036517
4.7141,-0.04905
4.7141,-0.0407
4.7141,-0.0386
4.7141,-0.05115
4.816,-0.078917
4.816,-0.020383
4.816,-0.0371
4.816,-0.022467
4.816,-0.055917
4.816,-0.043383
4.816,-0.024567
4.816,-0.030833
4.816,-0.0392
4.816,-0.035017
4.816,-0.04755
4.816,-0.062183
4.816,-0.045467
4.816,-0.093533
4.816,-0.02665
4.816,-0.053833
4.816,-0.041283
4.816,-0.04965
4.816,-0.032933
4.816,-0.051733
4.816,-0.0162
4.816,-0.066367
4.816,-0.0183
4.816,-0.02875
4.816,-0.064283
4.816,-0.076817
4.816,-0.06845
4.816,-0.012017
4.816,-0.095633
4.816,-0.00575
4.816,-0.085183
4.816,-0.014117
4.816,-0.00785
4.816,-0.072633
4.816,-0.083083
4.816,-0.087267
4.816,-0.058
4.816,-0.0601
4.816,-0.089367
4.816,-0.0099333
4.816,-0.0036667
4.816,-0.07055
4.816,-0.09145
4.816,0.0026
4.816,-0.081
4.816,-0.099817
4.816,-0.074733
4.816,-0.097717
4.816,0.00051667
4.816,-0.0015667
4.816,0.0988
4.816,0.0067833
4.816,0.0047
4.816,0.0088833
4.816,0.010967
4.816,0.0967
4.816,0.094617
4.816,0.01305
4.816,0.092517
4.816,0.01515
4.816,0.090433
4.816,0.017233
4.816,0.021417
4.816,0.019333
4.816,0.08835
4.816,0.023517
4.816,0.08625
4.816,0.027683
4.816,0.0256
4.816,0.036083
4.816,0.084167
4.816,0.079983
4.816,0.082067
4.816,0.029783
4.816,0.034
4.816,0.031867
4.816,0.0779
4.816,0.073717
4.816,0.0758
4.816,0.071617
4.816,0.067433
4.816,0.040267
4.816,0.038183
4.816,0.042367
4.816,0.059083
4.816,0.0549
4.816,0.04445
4.816,0.056983
4.816,0.048633
4.816,0.046533
4.816,0.069533
4.816,0.06535
4.816,0.052817
4.816,0.061167
4.816,0.063267
4.816,0.050717
4.827,-0.067917
4.827,-0.0093833
4.827,-0.0261
4.827,-0.011467
4.827,-0.044917
4.827,-0.032383
4.827,-0.013567
4.827,-0.019833
4.827,-0.0282
4.827,-0.024017
4.827,-0.03655
4.827,-0.051183
4.827,-0.034467
4.827,-0.082533
4.827,-0.01565
4.827,-0.042833
4.827,-0.030283
4.827,-0.03865
4.827,-0.021933
4.827,-0.040733
4.827,-0.0052
4.827,-0.055367
4.827,-0.0073
4.827,-0.01775
4.827,-0.095083
4.827,-0.053283
4.827,-0.065817
4.827,-0.05745
4.827,-0.0010167
4.827,-0.084633
4.827,-0.097167
4.827,0.00525
4.827,-0.074183
4.827,-0.0031167
4.827,0.00315
4.827,-0.061633
4.827,-0.072083
4.827,-0.076267
4.827,-0.047
4.827,-0.0491
4.827,-0.078367
4.827,0.0010667
4.827,-0.099267
4.827,0.0073333
4.827,-0.05955
4.827,-0.08045
4.827,0.0136
4.827,-0.07
4.827,-0.088817
4.827,-0.063733
4.827,-0.086717
4.827,-0.0909
4.827,0.011517
4.827,0.0094333
4.827,-0.092983
4.827,0.017783
4.827,0.0157
4.827,0.019883
4.827,0.021967
4.827,0.02405
4.827,0.02615
4.827,0.028233
4.827,0.032417
4.827,0.030333
4.827,0.09935
4.827,0.034517
4.827,0.09725
4.827,0.038683
4.827,0.0366
4.827,0.047083
4.827,0.095167
4.827,0.090983
4.827,0.093067
4.827,0.040783
4.827,0.045
4.827,0.042867
4.827,0.0889
4.827,0.084717
4.827,0.0868
4.827,0.082617
4.827,0.078433
4.827,0.051267
4.827,0.049183
4.827,0.053367
4.827,0.070083
4.827,0.0659
4.827,0.05545
4.827,0.067983
4.827,0.059633
4.827,0.057533
4.827,0.080533
4.827,0.07635
4.827,0.063817
4.827,0.072167
4.827,0.074267
4.827,0.061717
4.9461,-0.019883
4.9461,0.051167
4.9461,-0.076317
4.9461,-0.074233
4.9461,0.092983
4.9461,0.074167
4.9461,-0.09305
4.9461,0.0867
4.9461,-0.0826
4.9461,0.09925
4.9461,0.090883
4.9461,0.095067
4.9461,0.082533
4.9461,-0.065867
4.9461,0.0679
4.9461,0.084617
4.9461,0.03655
4.9461,-0.07005
4.9461,-0.09095
4.9461,0.07625
4.9461,-0.02825
4.9461,0.0888
4.9461,0.080433
4.9461,-0.015717
4.9461,0.09715
4.9461,-0.044967
4.9461,-0.07215
4.9461,-0.063783
4.9461,0.07835
4.9461,-0.011533
4.9461,-0.078417
4.9461,-0.00735
4.9461,-0.0805
4.9461,0.063717
4.9461,-0.095133
4.9461,0.024
4.9461,-0.088867
4.9461,0.0010167
4.9461,-0.0094333
4.9461,0.0093667
4.9461,-0.0010833
4.9461,-0.067967
4.9461,-0.021983
4.9461,0.0658
4.9461,0.053267
4.9461,-0.013617
4.9461,0.061633
4.9461,0.01565
4.9461,-0.084683
4.9461,-0.086783
4.9461,0.03445
4.9461,-0.097233
4.9461,0.021917
4.9461,0.0449
4.9461,-0.099317
4.9461,0.0072833
4.9461,-0.030333
4.9461,0.05745
4.9461,0.047
4.9461,0.042817
4.9461,0.072083
4.9461,0.069983
4.9461,0.040717
4.9461,0.019817
4.9461,-0.036617
4.9461,0.011467
4.9461,-0.024067
4.9461,-0.032433
4.9461,0.0031
4.9461,-0.0596
4.9461,0.059533
4.9461,-0.05125
4.9461,-0.0178
4.9461,-0.057517
4.9461,0.01355
4.9461,0.038633
4.9461,0.049083
4.9461,-0.0052667
4.9461,0.030267
4.9461,0.05535
4.9461,0.032367
4.9461,-0.047067
4.9461,-0.0031667
4.9461,-0.055417
4.9461,0.028183
4.9461,-0.042883
4.9461,-0.026167
4.9461,0.017733
4.9461,-0.0387
4.9461,-0.0617
4.9461,0.0051833
4.9461,-0.0408
4.9461,0.0261
4.9461,-0.053333
4.9461,-0.04915
4.9461,-0.034517
4.9571,-0.090367
4.9571,-0.00885
4.9571,0.0622
4.9571,-0.065283
4.9571,-0.0632
4.9571,0.0852
4.9571,-0.082017
4.9571,0.097733
4.9571,-0.071567
4.9571,0.093567
4.9571,-0.054833
4.9571,0.078933
4.9571,0.09565
4.9571,0.047583
4.9571,-0.059017
4.9571,-0.079917
4.9571,0.087283
4.9571,-0.017217
4.9571,0.099833
4.9571,0.091467
4.9571,-0.0046833
4.9571,-0.09665
4.9571,-0.033933
4.9571,-0.061117
4.9571,-0.05275
4.9571,0.089383
4.9571,-0.098733
4.9571,-0.0005
4.9571,-0.067383
4.9571,0.0036833
4.9571,-0.069467
4.9571,0.07475
4.9571,-0.0841
4.9571,0.035033
4.9571,-0.077833
4.9571,0.01205
4.9571,0.0016
4.9571,0.0204
4.9571,0.00995
4.9571,-0.056933
4.9571,-0.09455
4.9571,-0.092467
4.9571,-0.01095
4.9571,0.076833
4.9571,0.0643
4.9571,-0.0025833
4.9571,0.072667
4.9571,0.026683
4.9571,-0.07365
4.9571,-0.07575
4.9571,0.045483
4.9571,-0.0862
4.9571,0.03295
4.9571,0.055933
4.9571,-0.088283
4.9571,0.018317
4.9571,-0.0193
4.9571,0.068483
4.9571,0.058033
4.9571,0.05385
4.9571,0.083117
4.9571,0.081017
4.9571,0.05175
4.9571,0.03085
4.9571,-0.025583
4.9571,0.0225
4.9571,-0.013033
4.9571,-0.0214
4.9571,0.014133
4.9571,-0.048567
4.9571,0.070567
4.9571,-0.040217
4.9571,-0.0067667
4.9571,-0.046483
4.9571,0.024583
4.9571,0.049667
4.9571,0.060117
4.9571,0.0057667
4.9571,0.0413
4.9571,0.066383
4.9571,0.0434
4.9571,-0.036033
4.9571,0.0078667
4.9571,-0.044383
4.9571,0.039217
4.9571,-0.03185
4.9571,-0.015133
4.9571,0.028767
4.9571,-0.027667
4.9571,-0.050667
4.9571,0.016217
4.9571,-0.029767
4.9571,0.037133
